id,burst_time,priority,arrival_time,turnaround_time,cpu_time_acquired,waiting_time
73820,16,-14,257,211469,16,211453
73821,20,-2,790,591072,20,591052
73822,17,12,930,1029218,17,1029201
73823,18,0,144,649305,18,649287
73824,17,13,202,1054735,17,1054718
73825,11,7,31,867239,11,867228
73826,17,8,10,897978,17,897961
73827,20,-5,187,492350,20,492330
73828,13,-2,745,590708,13,590695
73829,12,-2,995,592673,12,592661
73830,18,11,963,997743,18,997725
73831,12,8,280,900185,12,900173
73832,19,-6,382,462083,19,462064
73833,13,2,697,715874,13,715861
73834,18,15,689,1121812,18,1121794
73835,17,3,946,749053,17,749036
73836,20,-3,251,555568,20,555548
73837,6,1,125,659903,6,659897
73838,5,-6,639,450570,5,450565
73839,6,1,472,667501,6,667495
73840,9,2,349,696167,9,696158
73841,18,-11,856,310438,18,310420
73842,10,-19,458,41358,10,41348
73843,15,18,465,1212404,15,1212389
73844,9,5,116,783959,9,783950
73845,13,-8,732,403075,13,403062
73846,14,14,362,1088238,14,1088224
73847,14,-1,926,623649,14,623635
73848,20,16,126,1147940,20,1147920
73849,12,12,12,1022171,12,1022159
73850,6,10,964,958154,6,958148
73851,15,-15,889,184504,15,184489
73852,8,-18,55,63576,8,63568
73853,15,-2,804,591185,15,591170
73854,12,12,347,1024630,12,1024618
73855,16,9,919,935946,16,935930
73856,6,0,735,641532,6,641526
73857,14,-11,494,307688,14,307674
73858,10,-3,455,540647,10,540637
73859,17,-4,872,528591,17,528574
73860,16,-14,855,216184,16,216168
73861,16,-2,791,591077,16,591061
73862,11,13,933,1060164,11,1060153
73863,14,-14,63,209793,14,209779
73864,10,-9,61,344958,10,344948
73865,19,-11,604,308558,19,308539
73866,18,-11,899,310754,18,310736
73867,20,-17,715,120880,20,120860
73868,7,-12,563,261695,7,261688
73869,7,-2,355,570262,7,570255
73870,16,-20,516,26690,16,26674
73871,13,-10,847,341451,13,341438
73872,16,6,14,835900,16,835884
73873,19,15,650,1121564,19,1121545
73874,10,-6,854,455049,10,455039
73875,18,-11,477,307542,18,307524
73876,19,16,290,1149227,19,1149208
73877,10,7,293,851089,10,851079
73878,9,-19,223,36474,9,36465
73879,8,15,803,1111426,8,1111418
73880,11,9,81,929634,11,929623
73881,12,-16,595,151381,12,151369
73882,16,-9,879,373552,16,373536
73883,11,-20,583,27250,11,27239
73884,5,4,694,765544,5,765539
73885,6,15,94,1096440,6,1096434
73886,19,12,804,1028017,19,1027998
73887,19,3,606,746363,19,746344
73888,8,1,137,660225,8,660217
73889,6,17,109,1157582,6,1157576
73890,19,-3,541,558107,19,558088
73891,16,6,266,837797,16,837781
73892,8,0,588,638136,8,638128
73893,7,10,767,953998,7,953991
73894,12,2,866,716968,12,716956
73895,20,1,140,680975,20,680955
73896,13,15,240,1118563,13,1118550
73897,17,15,266,1118768,17,1118751
73898,18,-10,366,337688,18,337670
73899,16,-4,861,528448,16,528432
73900,13,1,476,683603,13,683590
73901,7,-8,503,385852,7,385845
73902,8,-4,514,510623,8,510615
73903,13,-8,275,399824,13,399811
73904,15,-13,538,245008,15,244993
73905,10,5,227,786427,10,786417
73906,13,-12,462,275882,13,275869
73907,15,-18,813,91171,15,91156
73908,6,5,865,799781,6,799775
73909,16,-7,892,434913,16,434897
73910,9,10,627,951039,9,951030
73911,12,-4,246,524046,12,524034
73912,15,-6,275,461327,15,461312
73913,15,-1,186,617937,15,617922
73914,20,-11,497,307738,20,307718
73915,6,14,710,1077968,6,1077962
73916,12,-8,602,402065,12,402053
73917,13,15,556,1120814,13,1120801
73918,9,-1,180,597576,9,597567
73919,16,-10,650,339935,16,339919
73920,13,-11,800,309946,13,309933
73921,16,-12,302,274780,16,274764
73922,16,15,623,1121360,16,1121344
73923,12,-18,759,90808,12,90796
73924,10,-15,916,174957,10,174947
73925,18,-17,317,117845,18,117827
73926,15,-4,178,523436,15,523421
73927,12,-4,384,525082,12,525070
73928,18,5,572,807952,18,807934
73929,18,13,532,1057176,18,1057158
73930,5,-13,712,233540,5,233535
73931,14,2,919,717311,14,717297
73932,12,8,337,900640,12,900628
73933,8,-6,758,453111,8,453103
73934,15,15,161,1117958,15,1117943
73935,7,-5,725,483666,7,483659
73936,10,-14,479,197054,10,197044
73937,12,17,465,1181424,12,1181412
73938,7,-20,261,5781,7,5774
73939,17,-9,777,372704,17,372687
73940,11,8,849,904586,11,904575
73941,19,-19,855,60591,19,60572
73942,18,-13,995,248549,18,248531
73943,15,-10,10,335187,15,335172
73944,12,10,208,961420,12,961408
73945,6,-2,693,577625,6,577619
73946,5,9,533,918053,5,918048
73947,9,19,469,1228221,9,1228212
73948,7,-13,640,231973,7,231966
73949,20,11,567,994924,20,994904
73950,13,-14,203,210886,13,210873
73951,17,-19,867,60666,17,60649
73952,5,7,440,854298,5,854293
73953,14,13,783,1059092,14,1059078
73954,11,15,432,1119843,11,1119832
73955,5,-5,320,475227,5,475222
73956,17,-20,149,23914,17,23897
73957,5,-3,537,542626,5,542621
73958,9,-10,798,329708,9,329699
73959,7,2,59,689922,7,689915
73960,10,-10,556,324675,10,324665
73961,15,-17,276,117533,15,117518
73962,18,6,113,836638,18,836620
73963,20,9,852,935394,20,935374
73964,19,-7,502,432106,19,432087
73965,16,-4,404,525260,16,525244
73966,5,4,188,754617,5,754612
73967,10,-2,746,578600,10,578590
73968,8,-15,703,170436,8,170428
73969,15,-12,880,279101,15,279086
73970,11,13,705,1058525,11,1058514
73971,13,4,515,776984,13,776971
73972,10,0,861,644057,10,644047
73973,6,-20,669,14777,6,14771
73974,5,-15,827,173064,5,173059
73975,14,0,234,650004,14,649990
73976,19,14,55,1085853,19,1085834
73977,8,-4,959,520056,8,520048
73978,12,4,405,776106,12,776094
73979,8,-20,864,19201,8,19193
73980,13,-6,191,460662,13,460649
73981,13,14,318,1087902,13,1087889
73982,9,-12,234,254559,9,254550
73983,10,11,542,980073,10,980063
73984,9,10,98,939776,9,939767
73985,11,-18,389,88215,11,88204
73986,19,-1,310,619050,19,619031
73987,10,6,687,827797,10,827787
73988,8,-19,234,36717,8,36709
73989,7,-18,924,82526,7,82519
73990,6,-17,133,96205,6,96199
73991,11,-3,830,560426,11,560415
73992,10,-13,827,236238,10,236228
73993,12,-5,557,495148,12,495136
73994,9,-17,40,94415,9,94406
73995,16,0,143,649296,16,649280
73996,11,3,861,748341,11,748330
73997,12,-18,63,85682,12,85670
73998,17,-1,327,619172,17,619155
73999,11,-17,232,117163,11,117152
74000,5,-4,829,516995,5,516990
74001,10,14,576,1074652,10,1074642
74002,6,-13,128,221097,6,221091
74003,18,-11,919,310889,18,310871
74004,7,12,147,1002316,7,1002309
74005,7,-19,955,52011,7,52004
74006,9,-13,973,239443,9,239434
74007,13,16,853,1153191,13,1153178
74008,16,-19,397,57116,16,57100
74009,19,-14,561,213870,19,213851
74010,18,10,341,962407,18,962389
74011,9,-15,336,162705,9,162696
74012,17,18,44,1209239,17,1209222
74013,13,2,80,711149,13,711136
74014,9,-10,211,317223,9,317214
74015,5,-20,164,3664,5,3659
74016,14,0,987,655830,14,655816
74017,10,12,971,1020459,10,1020449
74018,18,3,716,747296,18,747278
74019,16,13,815,1059365,16,1059349
74020,8,6,151,815422,8,815414
74021,5,9,207,911175,5,911170
74022,10,-17,593,106346,10,106336
74023,15,-18,655,90052,15,90037
74024,19,-3,239,555460,19,555441
74025,16,-7,116,429141,16,429125
74026,17,5,220,805499,17,805482
74027,8,-8,199,379750,8,379742
74028,19,15,119,1117699,19,1117680
74029,8,-8,650,389268,8,389260
74030,13,-2,957,592440,13,592427
74031,17,7,224,868581,17,868564
74032,9,-16,380,132158,9,132149
74033,18,-20,788,28890,18,28872
74034,6,-17,286,99619,6,99613
74035,20,-17,337,118001,20,117981
74036,17,15,706,1121992,17,1121975
74037,19,1,636,684887,19,684868
74038,12,5,309,806028,12,806016
74039,14,18,899,1215544,14,1215530
74040,17,6,762,841898,17,841881
74041,10,17,843,1173538,10,1173528
74042,7,7,286,850913,7,850906
74043,5,-6,350,444319,5,444314
74044,11,-2,140,586148,11,586137
74045,18,7,807,872855,18,872837
74046,9,-13,751,234470,9,234461
74047,8,-16,907,143516,8,143508
74048,5,19,888,1237314,5,1237309
74049,12,-1,586,621148,12,621136
74050,17,6,13,835879,17,835862
74051,11,-14,617,214364,11,214353
74052,9,0,117,627990,9,627981
74053,15,-18,750,90746,15,90731
74054,17,-10,790,341006,17,340989
74055,9,11,682,983005,9,982996
74056,7,7,864,863183,7,863176
74057,13,-3,126,554705,13,554692
74058,7,-8,100,377495,7,377488
74059,14,16,181,1148427,14,1148413
74060,20,-17,474,118998,20,118978
74061,9,6,929,833115,9,833106
74062,16,-19,563,58446,16,58430
74063,17,4,162,774452,17,774435
74064,7,-17,546,105271,7,105264
74065,9,11,620,981748,9,981739
74066,12,-4,921,528966,12,528954
74067,14,7,584,871320,14,871306
74068,10,-13,312,224991,10,224981
74069,5,4,953,771459,5,771454
74070,18,18,54,1209356,18,1209338
74071,19,-3,738,559634,19,559615
74072,16,-17,923,122321,16,122305
74073,12,-11,744,309497,12,309485
74074,11,9,286,931022,11,931011
74075,16,-14,358,212200,16,212184
74076,15,-16,368,149611,15,149596
74077,19,9,936,936065,19,936046
74078,16,-12,5,272558,16,272542
74079,17,-2,921,592131,17,592114
74080,8,-2,160,566169,8,566161
74081,13,8,696,903492,13,903479
74082,16,-20,367,25628,16,25612
74083,18,8,339,900659,18,900641
74084,16,1,632,684849,16,684833
74085,12,6,404,839025,12,839013
74086,6,-4,441,509124,6,509118
74087,9,11,874,987311,9,987302
74088,5,3,983,740403,5,740398
74089,20,16,390,1149947,20,1149927
74090,11,13,890,1059883,11,1059872
74091,9,11,996,989737,9,989728
74092,19,-8,15,398005,19,397986
74093,20,-11,394,306885,20,306865
74094,10,-2,851,581016,10,581006
74095,14,6,192,837194,14,837180
74096,17,-14,978,217110,17,217093
74097,5,6,790,830071,5,830066
74098,10,15,356,1102069,10,1102059
74099,19,-3,652,558999,19,558980
74100,5,6,759,829379,5,829374
74101,6,-11,406,290135,6,290129
74102,18,12,471,1025495,18,1025477
74103,5,-16,763,140468,5,140463
74104,19,-8,750,403203,19,403184
74105,17,12,683,1027208,17,1027191
74106,16,6,560,840277,16,840261
74107,14,13,156,1054353,14,1054339
74108,11,2,264,712542,11,712531
74109,18,0,612,652886,18,652868
74110,6,-15,473,165687,6,165681
74111,8,-11,120,283772,8,283764
74112,19,11,567,994933,19,994914
74113,12,-4,413,525312,12,525300
74114,16,-15,321,180109,16,180093
74115,15,11,233,992452,15,992437
74116,15,12,861,1028549,15,1028534
74117,12,-6,871,465674,12,465662
74118,9,-16,728,139660,9,139651
74119,20,19,302,1243179,20,1243159
74120,19,-4,354,524890,19,524871
74121,12,-10,205,336559,12,336547
74122,20,-16,670,151836,20,151816
74123,14,5,876,810152,14,810138
74124,15,16,926,1153750,15,1153735
74125,5,13,42,1031671,5,1031666
74126,10,5,933,801304,10,801294
74127,20,10,736,965544,20,965524
74128,10,-10,403,321353,10,321343
74129,15,-2,313,587489,15,587474
74130,16,-1,732,622232,16,622216
74131,14,-1,6,616549,14,616535
74132,13,-6,46,459473,13,459460
74133,12,-8,779,403430,12,403418
74134,13,8,800,904284,13,904271
74135,11,9,684,934079,11,934068
74136,10,-2,357,570332,10,570322
74137,11,-18,443,88575,11,88564
74138,8,-14,288,193014,8,193006
74139,5,10,568,949705,5,949700
74140,9,4,775,767521,9,767512
74141,5,-8,624,388663,5,388658
74142,16,-20,879,29587,16,29571
74143,9,-8,420,384014,9,384005
74144,5,-20,437,9364,5,9359
74145,18,1,839,686333,18,686315
74146,8,8,486,885827,8,885819
74147,17,19,185,1242222,17,1242205
74148,5,-19,582,44337,5,44332
74149,15,-1,995,624130,15,624115
74150,20,-8,290,399943,20,399923
74151,13,12,256,1023982,13,1023969
74152,12,-20,526,26778,12,26766
74153,14,-18,247,87263,14,87249
74154,11,-3,556,558180,11,558169
74155,17,-20,899,29733,17,29716
74156,20,15,676,1121738,20,1121718
74157,16,-19,956,61206,16,61190
74158,13,18,532,1212885,13,1212872
74159,10,16,194,1129311,10,1129301
74160,9,-11,853,299422,9,299413
74161,11,7,32,867245,11,867234
74162,11,1,81,680395,11,680384
74163,16,19,999,1248794,16,1248778
74164,16,-17,357,118132,16,118116
74165,15,18,475,1212480,15,1212465
74166,19,6,66,836256,19,836237
74167,20,1,946,687250,20,687230
74168,17,-7,282,430449,17,430432
74169,11,-10,460,338451,11,338440
74170,5,-10,982,333625,5,333620
74171,10,19,423,1227334,10,1227324
74172,15,-19,485,57685,15,57670
74173,9,9,761,922690,9,922681
74174,8,6,256,817987,8,817979
74175,16,13,767,1058989,16,1058973
74176,14,-6,455,462630,14,462616
74177,15,7,339,869501,15,869486
74178,11,18,797,1214777,11,1214766
74179,16,-11,926,310923,16,310907
74180,13,3,755,747539,13,747526
74181,6,13,261,1036223,6,1036217
74182,11,0,785,654231,11,654220
74183,8,7,259,850391,8,850383
74184,18,16,214,1148676,18,1148658
74185,10,-18,186,66536,10,66526
74186,15,-16,599,151438,15,151423
74187,9,19,330,1224996,9,1224987
74188,16,-10,713,340438,16,340422
74189,16,-11,984,311423,16,311407
74190,17,-11,445,307327,17,307310
74191,10,14,921,1082348,10,1082338
74192,8,19,494,1228738,8,1228730
74193,5,14,446,1071751,5,1071746
74194,16,-6,758,464944,16,464928
74195,11,17,630,1182536,11,1182525
74196,5,-13,765,234896,5,234891
74197,16,8,607,902744,16,902728
74198,5,13,505,1041586,5,1041581
74199,19,-11,175,305160,19,305141
74200,11,-7,225,429993,11,429982
74201,9,12,355,1006900,9,1006891
74202,9,7,991,865779,9,865770
74203,9,8,446,884971,9,884962
74204,5,1,192,661380,5,661375
74205,6,-2,213,567261,6,567255
74206,11,0,384,651003,11,650992
74207,11,-2,454,588574,11,588563
74208,5,9,836,924567,5,924562
74209,15,-15,421,180892,15,180877
74210,17,8,263,900030,17,900013
74211,18,15,164,1118014,18,1117996
74212,13,-18,772,90882,13,90869
74213,15,-8,400,400755,15,400740
74214,9,-7,133,408604,9,408595
74215,12,-14,850,216152,12,216140
74216,5,-1,969,614772,5,614767
74217,15,19,8,1240715,15,1240700
74218,14,19,333,1243473,14,1243459
74219,13,13,763,1058966,13,1058953
74220,15,-17,649,120358,15,120343
74221,18,9,838,935285,18,935267
74222,12,17,591,1182229,12,1182217
74223,15,-10,641,339884,15,339869
74224,18,-18,232,87145,18,87127
74225,8,-9,409,352523,8,352515
74226,19,-13,686,246003,19,245984
74227,17,1,853,686453,17,686436
74228,12,-11,97,304466,12,304454
74229,18,5,237,805586,18,805568
74230,10,2,311,695340,10,695330
74231,15,3,862,748351,15,748336
74232,19,7,334,869470,19,869451
74233,19,18,363,1211748,19,1211729
74234,5,-13,949,238967,5,238962
74235,11,8,949,905340,11,905329
74236,18,6,108,836601,18,836583
74237,10,2,956,708645,10,708635
74238,5,-4,595,512280,5,512275
74239,20,-11,954,311186,20,311166
74240,6,-8,103,377516,6,377510
74241,8,8,265,880956,8,880948
74242,6,13,171,1034295,6,1034289
74243,13,-12,45,272810,13,272797
74244,12,-2,227,586851,12,586839
74245,14,-9,678,371792,14,371778
74246,9,-20,804,17861,9,17852
74247,17,-20,900,29759,17,29742
74248,15,-12,805,278395,15,278380
74249,14,9,458,932372,14,932358
74250,9,-17,868,111806,9,111797
74251,13,-4,579,526464,13,526451
74252,17,-19,207,55729,17,55712
74253,16,15,611,1121253,16,1121237
74254,9,-17,155,96693,9,96684
74255,9,-20,387,8433,9,8424
74256,13,-16,109,147729,13,147716
74257,8,-14,578,199232,8,199224
74258,9,-2,181,566571,9,566562
74259,16,-15,175,179042,16,179026
74260,14,1,655,685034,14,685020
74261,7,-3,98,532504,7,532497
74262,10,-1,579,606556,10,606546
74263,14,1,3,679772,14,679758
74264,5,-10,666,327148,5,327143
74265,9,12,192,1003309,9,1003300
74266,9,9,621,919992,9,919983
74267,11,4,356,775793,11,775782
74268,6,11,572,980772,6,980766
74269,9,15,1000,1115732,9,1115723
74270,13,-9,814,372998,13,372985
74271,10,-3,392,539045,10,539035
74272,20,3,969,749284,20,749264
74273,19,-15,690,182866,19,182847
74274,6,13,994,1051983,6,1051977
74275,16,-4,610,526688,16,526672
74276,7,1,223,662096,7,662089
74277,17,-18,174,86661,17,86644
74278,5,15,906,1113718,5,1113713
74279,9,-14,149,189714,9,189705
74280,17,5,713,809002,17,808985
74281,15,19,686,1246340,15,1246325
74282,8,-11,642,295331,8,295323
74283,6,-9,302,350195,6,350189
74284,20,-12,905,279337,20,279317
74285,13,2,590,715007,13,714994
74286,10,5,539,792831,10,792821
74287,5,-5,697,483099,5,483094
74288,18,13,579,1057677,18,1057659
74289,12,8,733,903792,12,903780
74290,7,-15,502,166370,7,166363
74291,15,17,920,1184820,15,1184805
74292,10,7,46,845827,10,845817
74293,15,-13,69,241544,15,241529
74294,18,7,631,871638,18,871620
74295,6,9,923,926399,6,926393
74296,9,-10,717,328013,9,328004
74297,11,16,799,1152840,11,1152829
74298,6,14,3,1061748,6,1061742
74299,20,-20,1,1720,20,1700
74300,19,-15,397,180662,19,180643
74301,20,-20,965,30088,20,30068
74302,20,-5,981,498250,20,498230
74303,20,-5,251,492879,20,492859
74304,12,-13,437,244203,12,244191
74305,9,-2,244,568003,9,567994
74306,6,-4,716,514828,6,514822
74307,18,-3,670,559138,18,559120
74308,19,18,656,1213709,19,1213690
74309,10,13,450,1040430,10,1040420
74310,16,15,542,1120708,16,1120692
74311,6,-13,851,236806,6,236800
74312,13,-17,715,120883,13,120870
74313,6,18,828,1204251,6,1204245
74314,18,-15,251,179597,18,179579
74315,18,-15,748,183351,18,183333
74316,5,18,667,1200808,5,1200803
74317,12,-4,785,527907,12,527895
74318,12,-2,608,589695,12,589683
74319,15,19,681,1246295,15,1246280
74320,19,-4,7,522114,19,522095
74321,17,-11,47,303981,17,303964
74322,5,0,450,635147,5,635142
74323,12,19,927,1248237,12,1248225
74324,13,16,258,1148985,13,1148972
74325,20,-19,295,56291,20,56271
74326,15,17,572,1182079,15,1182064
74327,8,19,766,1234503,8,1234495
74328,9,-20,128,2858,9,2849
74329,13,-18,19,85337,13,85324
74330,17,-20,18,10804,17,10787
74331,10,-9,292,350000,10,349990
74332,14,2,325,713048,14,713034
74333,7,-18,914,82352,7,82345
74334,7,9,203,911072,7,911065
74335,14,-3,203,555225,14,555211
74336,14,1,477,683627,14,683613
74337,5,-19,196,35933,5,35928
74338,5,-19,194,35870,5,35865
74339,16,-15,111,178611,16,178595
74340,7,5,497,791908,7,791901
74341,16,-15,108,178583,16,178567
74342,15,-7,932,435212,15,435197
74343,7,-9,585,356803,7,356796
74344,8,-6,192,441115,8,441107
74345,10,12,293,1005652,10,1005642
74346,19,0,42,648578,19,648559
74347,5,19,91,1219538,5,1219533
74348,6,9,110,909119,6,909113
74349,20,19,566,1245406,20,1245386
74350,7,-9,118,346087,7,346080
74351,6,15,76,1096069,6,1096063
74352,15,-4,652,527019,15,527004
74353,17,8,369,900844,17,900827
74354,9,-14,722,202475,9,202466
74355,13,15,997,1124110,13,1124097
74356,16,-8,289,399911,16,399895
74357,15,-8,684,402762,15,402747
74358,18,-16,212,148529,18,148511
74359,19,-14,131,210321,19,210302
74360,13,-2,261,587098,13,587085
74361,7,-8,43,376304,7,376297
74362,13,6,637,840937,13,840924
74363,18,-13,737,246477,18,246459
74364,10,2,551,700294,10,700284
74365,13,-7,477,431913,13,431900
74366,18,-8,859,403976,18,403958
74367,10,14,505,1073097,10,1073087
74368,9,-8,774,391947,9,391938
74369,19,11,773,996452,19,996433
74370,5,9,432,915737,5,915732
74371,20,-15,637,182488,20,182468
74372,8,12,599,1011966,8,1011958
74373,20,-14,710,215070,20,215050
74374,16,6,657,841062,16,841046
74375,13,-20,65,23278,13,23265
74376,11,11,176,992073,11,992062
74377,15,-16,345,149442,15,149427
74378,16,-11,818,310080,16,310064
74379,14,-15,163,178977,14,178963
74380,5,5,877,800071,5,800066
74381,11,-12,871,279021,11,279010
74382,12,0,595,652753,12,652741
